comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category,ground_truth_sentiment
Ugx_CLARO_RO_00969,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,tecnico_rd23_779,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-12-16T00:20:46Z,2,3,Planes y Promociones,NEGATIVO
Ugx_CLARO_5G_00627,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,pedro_perez_do_578,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-12-16T04:09:44Z,1,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_5G_01154,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_119,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-12-16T05:21:45Z,1,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_RO_00299,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,patricia_reyes_369,Instalaron la fibra en menos de 48 horas en Bella Vista. Muy puntuales los técnicos.,2025-12-16T07:32:04Z,1,0,Planes y Promociones,POSITIVO
Ugx_CLARO_FA_00456,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,elena_gomez_rd_410,¿Cuándo estará disponible la cobertura de fibra óptica en la Urbanización Real?,2025-12-16T08:00:18Z,0,1,Facturación y Tarifas,NEUTRO
Ugx_CLARO_5G_00072,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,patricia_reyes_634,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-12-16T08:52:43Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_AP_00222,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,juan_bavaro_666,¿Cuándo estará disponible la cobertura de fibra óptica en la Urbanización Real?,2025-12-16T12:11:54Z,0,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_FA_00483,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,tecnico_rd23_498,¿A qué número se puede consultar el balance disponible de paqueticos por mensaje?,2025-12-16T15:29:29Z,0,1,Facturación y Tarifas,NEUTRO
Ugx_CLARO_5G_00693,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,elena_gomez_rd_658,¿A qué número se puede consultar el balance disponible de paqueticos por mensaje?,2025-12-16T22:49:17Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FA_00745,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,carlos_m_rd_111,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-12-16T22:52:41Z,1,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_RO_00886,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,ramon_santos_sd_140,"Pésimo servicio al cliente, llevo 3 días esperando que me reparen una avería de internet en Herrera.",2025-12-17T11:24:22Z,12,0,Planes y Promociones,NEGATIVO
Ugx_CLARO_FA_00715,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,gabriel_tech_611,¿En qué horario labora la sucursal de la 27 de Febrero los sábados?,2025-12-17T15:04:49Z,0,0,Facturación y Tarifas,NEUTRO
Ugx_CLARO_RO_01193,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,jose_gaming_rd_681,"La velocidad contratada de 100 megas nunca llega completa, apenas marca 30 en Speedtest.",2025-12-17T18:40:45Z,2,0,Planes y Promociones,NEGATIVO
Ugx_CLARO_5G_00058,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,maria_jimenez_c_73,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-12-17T19:45:21Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_RO_00321,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,tecnico_rd23_725,"Buenas tardes, quisiera saber el precio actual del plan de 500 megas de fibra.",2025-12-17T21:21:05Z,0,0,Planes y Promociones,NEUTRO
Ugx_CLARO_FA_01073,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,maria_jimenez_c_760,"Es una pesadilla cancelar una línea fija, te ponen mil trabas y trámites innecesarios.",2025-12-18T04:16:06Z,0,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_AP_00330,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,patricia_reyes_813,Cobran carísimo por megas adicionales y los paqueticos se consumen demasiado rápido.,2025-12-18T07:18:22Z,1,0,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_FA_00478,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,ramon_santos_sd_606,"Buenas tardes, quisiera saber el precio actual del plan de 500 megas de fibra.",2025-12-18T21:52:33Z,0,1,Facturación y Tarifas,NEUTRO
Ugx_CLARO_AP_00113,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,pedro_perez_do_775,¿Cuándo estará disponible la cobertura de fibra óptica en la Urbanización Real?,2025-12-19T03:16:53Z,0,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_5G_00022,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,ramon_santos_sd_426,"El roaming en Estados Unidos me funcionó perfecto, sin cobros raros ni sorpresas en la factura.",2025-12-19T08:50:50Z,8,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_5G_00906,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,tecnico_rd23_605,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-12-19T18:00:53Z,1,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_AP_01129,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,juan_bavaro_773,Llamar al 107 es perder una hora de la vida escuchando una música y nadie resuelve.,2025-12-19T20:04:45Z,28,1,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_AP_00396,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,juan_bavaro_881,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-12-19T21:19:11Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FA_01066,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,ramon_santos_sd_681,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-12-20T00:04:45Z,0,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_RO_01216,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,carlos_m_rd_139,Buen ancho de banda y la subida simétrica me ayuda un mundo para subir videos a YouTube.,2025-12-20T02:04:15Z,0,0,Planes y Promociones,POSITIVO
Ugx_CLARO_AP_00664,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,elena_gomez_rd_409,Instalaron la fibra en menos de 48 horas en Bella Vista. Muy puntuales los técnicos.,2025-12-20T06:57:15Z,1,2,Atención al Cliente y App,POSITIVO
Ugx_CLARO_RO_00230,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,claudia_mella_587,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-12-20T13:10:19Z,0,0,Planes y Promociones,NEUTRO
Ugx_CLARO_5G_01031,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,tecnico_rd23_298,"Es una pesadilla cancelar una línea fija, te ponen mil trabas y trámites innecesarios.",2025-12-20T15:48:48Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_AP_00842,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,patricia_reyes_764,"Muy buena actualización de la app Mi Claro, ahora puedo pagar con tarjeta y se refleja de una vez.",2025-12-20T16:20:16Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_RO_00472,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,alex_dev_rd_267,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-12-20T21:23:48Z,1,0,Planes y Promociones,POSITIVO
Ugx_CLARO_AP_00242,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,claudia_mella_156,Buen ancho de banda y la subida simétrica me ayuda un mundo para subir videos a YouTube.,2025-12-21T08:37:31Z,1,7,Atención al Cliente y App,POSITIVO
Ugx_CLARO_RO_00246,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,claudia_mella_470,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-12-21T12:01:28Z,0,1,Planes y Promociones,POSITIVO
Ugx_CLARO_AP_00355,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,pedro_perez_do_149,Tenía problemas de cobertura con otra telefónica y me cambié a Claro. Santo remedio.,2025-12-21T12:15:13Z,0,3,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FA_00238,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,tecnico_rd23_203,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-12-21T12:36:11Z,0,2,Facturación y Tarifas,POSITIVO
Ugx_CLARO_5G_00473,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_628,"Muy buena actualización de la app Mi Claro, ahora puedo pagar con tarjeta y se refleja de una vez.",2025-12-21T17:43:33Z,3,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_RO_00951,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,maria_jimenez_c_752,Buen ancho de banda y la subida simétrica me ayuda un mundo para subir videos a YouTube.,2025-12-21T18:28:29Z,8,0,Planes y Promociones,POSITIVO
Ugx_CLARO_FA_00320,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,tecnico_rd23_95,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-12-21T19:34:31Z,0,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_5G_01213,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,carlos_m_rd_406,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-12-21T20:06:56Z,0,1,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_AP_00876,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,ramon_santos_sd_745,"El roaming en Estados Unidos me funcionó perfecto, sin cobros raros ni sorpresas en la factura.",2025-12-21T22:20:05Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_5G_00557,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_930,"El roaming en Estados Unidos me funcionó perfecto, sin cobros raros ni sorpresas en la factura.",2025-12-22T06:17:42Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FA_00681,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,ramon_santos_sd_39,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-12-22T06:24:13Z,0,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_RO_00074,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,ana_valdez_sd_747,Llevo 8 años con Claro y la estabilidad del internet para trabajar remoto es incomparable.,2025-12-22T06:57:22Z,1,0,Planes y Promociones,POSITIVO
Ugx_CLARO_AP_01022,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,claudia_mella_965,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-12-22T07:55:03Z,1,3,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_RO_00865,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,gabriel_tech_661,Instalaron la fibra en menos de 48 horas en Bella Vista. Muy puntuales los técnicos.,2025-12-22T16:14:15Z,0,0,Planes y Promociones,POSITIVO
Ugx_CLARO_AP_00227,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,jose_gaming_rd_425,"El roaming en Estados Unidos me funcionó perfecto, sin cobros raros ni sorpresas en la factura.",2025-12-22T16:56:40Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FA_01074,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,carlos_m_rd_160,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-12-22T17:21:38Z,0,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_AP_00142,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,carlos_m_rd_235,Llevo 8 años con Claro y la estabilidad del internet para trabajar remoto es incomparable.,2025-12-22T19:11:06Z,1,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_AP_00963,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,elena_gomez_rd_431,"Excelente promoción de paqueticos libres, rinden bastante bien en la semana.",2025-12-22T21:20:18Z,1,1,Atención al Cliente y App,POSITIVO
Ugx_CLARO_FA_00686,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,ramon_santos_sd_823,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-12-22T21:58:39Z,0,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_RO_00654,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,gabriel_tech_629,"Muy satisfecho con la atención en la sucursal de Blue Mall, me atendieron con mucha amabilidad.",2025-12-23T04:22:05Z,0,0,Planes y Promociones,POSITIVO
Ugx_CLARO_5G_01200,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,juan_bavaro_705,Información sobre los requisitos para portabilidad numérica desde otra compañía por favor.,2025-12-23T09:11:35Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_FA_00656,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,ramon_santos_sd_85,¿En qué horario labora la sucursal de la 27 de Febrero los sábados?,2025-12-23T09:22:09Z,1,0,Facturación y Tarifas,NEUTRO
Ugx_CLARO_RO_00815,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,jose_gaming_rd_148,"Muy mal soporte técnico por WhatsApp, un bot que repite lo mismo y no transfiere a un humano.",2025-12-23T11:01:09Z,28,0,Planes y Promociones,NEGATIVO
Ugx_CLARO_AP_00176,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,alex_dev_rd_417,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-12-23T11:29:25Z,0,7,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_FA_00847,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,jose_gaming_rd_527,"Felicidades a Claro, el soporte telefónico me resolvió un cambio de clave de router súper rápido.",2025-12-23T15:10:46Z,1,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_5G_01150,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,carlos_m_rd_227,"El roaming en Estados Unidos me funcionó perfecto, sin cobros raros ni sorpresas en la factura.",2025-12-24T02:44:09Z,3,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_5G_01054,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,jose_gaming_rd_480,El ping en juegos online como Valorant y Warzone me bajó a 35ms con la fibra. Nítido todo.,2025-12-24T03:24:40Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_RO_00961,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,luis_almonte_sti_738,Tenía problemas de cobertura con otra telefónica y me cambié a Claro. Santo remedio.,2025-12-24T04:15:00Z,3,2,Planes y Promociones,POSITIVO
Ugx_CLARO_RO_00481,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,juan_bavaro_685,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-12-24T04:16:43Z,3,0,Planes y Promociones,POSITIVO
Ugx_CLARO_5G_00149,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,juan_bavaro_782,Me cobraron un cargo por reconexión que nunca solicité. Facturación no me da respuesta.,2025-12-24T06:26:58Z,2,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_AP_00044,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,maria_jimenez_c_630,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-12-24T12:35:09Z,0,7,Atención al Cliente y App,NEGATIVO
Ugx_CLARO_FA_00962,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,gabriel_tech_447,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-12-24T15:23:56Z,0,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_FA_00292,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,juan_bavaro_305,"Felicidades a Claro, el soporte telefónico me resolvió un cambio de clave de router súper rápido.",2025-12-24T20:12:13Z,1,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_5G_00200,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,alex_dev_rd_488,Información sobre los requisitos para portabilidad numérica desde otra compañía por favor.,2025-12-25T05:48:05Z,1,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_5G_00679,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,jose_gaming_rd_173,Llamar al 107 es perder una hora de la vida escuchando una música y nadie resuelve.,2025-12-25T17:16:22Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_00594,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,alex_dev_rd_836,"El router que instalan es malísimo, a 5 metros ya no llega la señal de Wi-Fi.",2025-12-25T18:07:05Z,0,0,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_5G_01085,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,ramon_santos_sd_803,"La cobertura de Claro en carretera y pueblos es la mejor del país por mucho, ninguna otra compañía llega allá.",2025-12-26T03:40:38Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_FA_00505,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,juan_bavaro_133,"Excelente promoción de paqueticos libres, rinden bastante bien en la semana.",2025-12-26T14:20:05Z,0,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_FA_00717,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,alex_dev_rd_483,La app Mi Claro vive con errores y se cierra sola cuando voy a pagar la factura.,2025-12-26T15:05:31Z,1,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_5G_00114,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_289,Cobran carísimo por megas adicionales y los paqueticos se consumen demasiado rápido.,2025-12-26T19:19:39Z,5,1,Red Móvil y Cobertura 5G,NEGATIVO
Ugx_CLARO_FA_00910,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,juan_bavaro_249,"En la zona de Bávaro la señal 5G casi no entra, se queda en 3G o sin servicio a cada rato.",2025-12-27T00:53:59Z,0,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_5G_01233,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,gabriel_tech_460,¿Cuándo estará disponible la cobertura de fibra óptica en la Urbanización Real?,2025-12-27T06:42:30Z,0,0,Red Móvil y Cobertura 5G,NEUTRO
Ugx_CLARO_RO_01061,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,alex_dev_rd_917,"Es una pesadilla cancelar una línea fija, te ponen mil trabas y trámites innecesarios.",2025-12-27T10:48:14Z,0,1,Planes y Promociones,NEGATIVO
Ugx_CLARO_FA_00353,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,claudia_mella_831,"La velocidad contratada de 100 megas nunca llega completa, apenas marca 30 en Speedtest.",2025-12-27T12:24:23Z,1,1,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_RO_00451,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,ana_valdez_sd_560,Tenía problemas de cobertura con otra telefónica y me cambié a Claro. Santo remedio.,2025-12-27T15:26:41Z,0,1,Planes y Promociones,POSITIVO
Ugx_CLARO_FA_00593,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,laura_santiago_930,Me están facturando un paquete de canales que cancelé hace dos meses. Qué desastre.,2025-12-28T10:30:51Z,2,0,Facturación y Tarifas,NEGATIVO
Ugx_CLARO_RO_00067,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,patricia_reyes_36,Alguien sabe si para solicitar el cambio de router cobran algún costo adicional?,2025-12-28T11:19:28Z,1,2,Planes y Promociones,NEUTRO
Ugx_CLARO_AP_00461,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,patricia_reyes_685,La señal no se corta ni cuando hay tormenta en Santo Domingo Este. Sigan así.,2025-12-28T16:24:27Z,0,0,Atención al Cliente y App,POSITIVO
Ugx_CLARO_RO_01152,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,claudia_mella_143,¿En qué horario labora la sucursal de la 27 de Febrero los sábados?,2025-12-28T18:22:07Z,1,0,Planes y Promociones,NEUTRO
Ugx_CLARO_RO_01248,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,elena_gomez_rd_56,Dicen que es fibra simétrica pero el ping sube a 200ms en las noches en San Cristóbal. Muy lento.,2025-12-28T21:32:06Z,0,0,Planes y Promociones,NEGATIVO
Ugx_CLARO_FA_00266,CLARO_FACTURACION_TUTORIAL,Conoce cómo entender tu Factura Electrónica Claro,Claro República Dominicana,luis_almonte_sti_609,"Muy buena actualización de la app Mi Claro, ahora puedo pagar con tarjeta y se refleja de una vez.",2025-12-29T15:43:23Z,1,0,Facturación y Tarifas,POSITIVO
Ugx_CLARO_5G_01002,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,claudia_mella_811,Tenía problemas de cobertura con otra telefónica y me cambié a Claro. Santo remedio.,2025-12-30T01:40:51Z,0,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_RO_00131,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,gabriel_tech_680,"Felicidades a Claro, el soporte telefónico me resolvió un cambio de clave de router súper rápido.",2025-12-30T03:36:39Z,1,0,Planes y Promociones,POSITIVO
Ugx_CLARO_RO_00184,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,carlos_m_rd_763,Aumentaron la tarifa del plan pospago sin avisar previamente por correo o SMS. Un abuso.,2025-12-30T09:05:17Z,0,0,Planes y Promociones,NEGATIVO
Ugx_CLARO_5G_00499,CLARO_5G_RD,La Red 5G Más Rápida y de Mayor Cobertura del País | Claro RD,Claro República Dominicana,alex_dev_rd_19,"El 5G en el Distrito Nacional vuela, me dio más de 450 Mbps de bajada en el test.",2025-12-30T12:51:21Z,3,0,Red Móvil y Cobertura 5G,POSITIVO
Ugx_CLARO_AP_00207,CLARO_APP_MICLARO,"Gestiona tus Servicios, Paga tu Factura y Compra Paqueticos con Mi Claro",Claro República Dominicana,alex_dev_rd_858,Tengo una duda con respecto al contrato de permanencia mínima de 18 meses.,2025-12-30T21:37:00Z,0,0,Atención al Cliente y App,NEUTRO
Ugx_CLARO_RO_00730,CLARO_ROAMING_PLANES,Viaja Conectado con Claro Roaming Sin Fronteras en USA y LATAM,Claro República Dominicana,ana_valdez_sd_141,"Muy buena actualización de la app Mi Claro, ahora puedo pagar con tarjeta y se refleja de una vez.",2025-12-31T01:02:49Z,0,1,Planes y Promociones,POSITIVO
