comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category
UgzrUZMXENvcOg1mlBJ4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@jeanneisya.aponterincones1921,"Excelente video sobre cómo atender quejas y reclamos de los clientes. Es crucial para cualquier negocio entender la importancia de escuchar y resolver las preocupaciones de los clientes de manera efectiva. La comunicación empática y la rápida acción son fundamentales para mantener la satisfacción del cliente y construir una relación sólida. ¡Gracias por compartir estos consejos
útiles para mejorar el servicio al cliente!",2024-04-10T13:19:14Z,0,1,Atención al Cliente y Soporte
Ugzv_f-5ufvPJZgPujp4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@ing.emilriveracabrera561,EL MEJORRRRRRRRRRRR🎉,2024-04-09T07:14:36Z,2,0,Red Móvil y Cobertura 5G
Ugy-VNn6rxKhNwQ-CsV4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@EDWORDOREYMUNDO,Ee much❤❤❤,2024-04-09T04:51:57Z,0,0,Red Móvil y Cobertura 5G
Ugzif9d2WbfQKa4-HBt4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@AdagioDazzle-j8y,Solo Melymel nos pone a ver anuncios 😂❤,2024-04-07T22:53:11Z,2,0,Experiencia General de Marca
UgyCWpn2hq_XGkENN3R4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@anazunildamartemarte8693,"❤❤❤❤❤❤❤❤❤ORGANICA ,HERMOSA ,Y  CLARO, LLENA DE AMOR 👌🏻❤🇩🇴 ASI ES LA ENERGIA QUE  TRANSMITE ESTE ANUNCIO ❤❤❤",2024-04-03T04:30:31Z,2,0,Experiencia General de Marca
Ugz9yoW7vfKdr4RT4qp4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@jonathanherreratroya4880,Yyyyy no que arrastrado por actitudes como está no se mejora los clientes sino que se crean ladrones de tiempo. Pura gente que llega a joder a tus negocios,2024-03-25T13:32:10Z,0,1,Atención al Cliente y Soporte
UgwNXSwJsCHA_hibfH54AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@barthelemy6624,"Me gustaría sacar un plan de claro , cual me recomiendas, de GB?",2024-03-24T21:49:42Z,2,1,Fibra Óptica e Internet Hogar
UgxR7UQkxVS60jHP64x4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@LuisemilRodriguezbierd,El mejor anuncio del mundo 🎉❤🥰😃🤯💖,2024-03-18T00:56:34Z,2,0,Experiencia General de Marca
Ugxo0BkYLaFDxRV_3Qd4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@uldayanez7505,Necesito el numero de claro en peru,2024-03-17T16:56:59Z,0,0,Atención al Cliente y Soporte
Ugx17GmWCl1osR715Gd4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@mlbsports5668,"Altice en internet prepago es una 💩 lo e usado los tres trabajar con plataformas de taxis y la mejor es Claro, Vivaa es la peor y luego le sigue Alice",2024-03-15T04:12:05Z,3,1,Fibra Óptica e Internet Hogar
UgwiLlS9-Z9iteKn6k54AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@memorizarapido2072,ESTA CHULO DE VERDAD.,2024-03-14T01:02:10Z,2,0,Experiencia General de Marca
UgwziWtmwDE4OfOmBqx4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@CarlosTV-ip6vc,"si tiene cobertura. pero son ladrone pago 3100 de un plan  residencial  de 5 mega y me estan dando 400 que es meno de un mega,  altice roba",2024-03-12T23:22:46Z,0,1,Fibra Óptica e Internet Hogar
UgzruYfYHWaAMs15HOB4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@andyfernandez8701,"Cual es la compañía mejor ,para usar paquete de datos móviles ,tengo altice pero últimamente se vuelto una basura ,",2024-03-08T01:05:13Z,1,1,Fibra Óptica e Internet Hogar
UgyZOTT8_Pl1z8T11Ih4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@bridyarelyloperenaescobedo1248,"es un video interesante. es de mucha importancia la perspectiva de los clientes, por lo que siempre tenemos que tener en cuenta nuevas practicas o técnicas para mejorar el servicio al cliente.",2024-03-07T05:07:56Z,0,1,Atención al Cliente y Soporte
UgzC5NpWH_ob0eOfXxV4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@leslysugeyhuertaocejo4011,"Me parece muy interesante y el  ejemplo es sencillo y bueno, es muy importante tener en cuenta los detalles en cuanto a la atención al cliente.",2024-03-07T04:15:34Z,0,1,Atención al Cliente y Soporte
Ugx8CCLAORHIp4iACd54AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@marthajocelynovalletorres2439,"La atención al cliente es clave para que un negocio funcione bien. Ayuda a tener clientes contentos, construir una buena reputación y crecer. Es como una inversión importante para que una empresa tenga éxito en un mercado competitivo.",2024-03-07T03:00:28Z,0,1,Atención al Cliente y Soporte
UgyeJEgfuEQJRmkoWjd4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@everthalexander99,"El video es muy interesante
 Es clave identificar y resolver los problemas de manera proactiva, ofreciendo soluciones concretas",2024-03-07T01:52:43Z,2,1,Atención al Cliente y Soporte
UgxaFF-TJaH77_xevU54AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@angelaroman1981,"el video me parecio interesante y muy importante, ya que nuestros clientes son los importantes como nuestro personal y siempre que haya un problema hay que saber trabajar en equipo y sobre todo solucionarlo",2024-03-07T00:58:13Z,0,1,Atención al Cliente y Soporte
UgykV9tlWW1TfJv68OZ4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@citlaligarcia4025,considero que esta técnica puede ser muy útil para mejorar el servicio al cliente y construir relaciones sólidas con los clientes.,2024-03-06T23:33:46Z,0,1,Atención al Cliente y Soporte
Ugw2DA0EmcJz5lTKBo14AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@GO-kb7nk,"Puede ser un arma de doble filo, ya que los clientes pueden aprovecharse de ciertas situaciones y abusar de tal acción, pero bien explicado",2024-03-06T23:23:53Z,0,1,Atención al Cliente y Soporte
UgwxA8pt2FeK1ivRAdF4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@melanyanahirodriguezmartin4638,"Entendí bien la explicación que nos dieron en el video, ya que es importante saber cómo atender las quejas que tienen nuestros clientes y hacerlo siempre de buena manera.",2024-03-06T21:58:36Z,0,1,Atención al Cliente y Soporte
UgxK-pAWa3erUPpOyVp4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@paolaobregon4743,"La perspectiva de abordar los problemas como oportunidades es fascinante, especialmente al considerar la posibilidad de satisfacer las necesidades de los clientes y resolver sus problemas de manera más fácil y sencilla. Transformar los desafíos en ventajas no solo permite encontrar soluciones eficientes, sino que también fortalece la conexión con los clientes al ofrecer respuestas que simplifican su experiencia. Es una perspectiva que no solo resuelve problemas, sino que crea oportunidades para mejorar y destacar en la satisfacción del cliente.",2024-03-06T00:19:57Z,0,1,Atención al Cliente y Soporte
UgxhMinFo1ZxP6dsAcR4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@GladyselizabethVenturadeaguirr,Yo no debo s claro y no tengo el servicio,2024-03-05T22:04:57Z,1,1,Atención al Cliente y Soporte
UgxLmptJoANuE4VKtCh4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@selenehdz7415,"Me parece un muy buen video, ya que explica muy bien, excelente video.",2024-03-04T15:45:44Z,0,1,Atención al Cliente y Soporte
UgxW46lVaOZd3CfDYAh4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@ElibettCordova,Ayer recargue 7.000 mil pesos por una emergencia que tenía y la recarga nunca me llegó fui hablar con el señor que me recargo y me dijo comunique se con claro a ver qué le responde ellos porque yo no le voy a devolver el dinero 😢. Y bueno gracias a Dios solo fue 7mil pesos nada más y la emergencia la resolví por otro teléfono que pedí prestado🤦🏻‍♀️ ya tengo 5 años con este mismo número. Tocará cambiarme de línea.,2024-03-02T16:05:51Z,4,1,Atención al Cliente y Soporte
UgwkGTWIGiOFZfug06p4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@erlindatorresleon5062,Yo no tengo internet desde el sábado y hoy es miércoles y no me solucionan hasta hoy día me dijeron que el técnico viene de 11 A1 y no viene muy mal servicio,2024-02-29T18:05:27Z,3,3,Fibra Óptica e Internet Hogar
UgwXq3wx-ikdFZd5tJN4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@ismaelmontoya2285,"Soy de Colombia y la verdad es que lo he intentado en muchos horarios y la verdad nunca contestan, siempre es que la plataforma está fuera de servicio",2024-02-28T22:56:01Z,4,1,Atención al Cliente y Soporte
UgwPMLaKF2GOvw_COcd4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@AngloBh2332,Claro. Para. Asido lo mejor. Llevo. 14 años. Con. Ellos. Pero.  Me. Ise. Un plan.   Y. Desgraciada mente me robaron.    Llevo. 5cuotas pagadas.  Y. No. Me dieron. Otro. Teléfono.        Como. Les quedó. El.  Ojo😅,2024-02-24T18:16:53Z,0,0,Atención al Cliente y Soporte
Ugzg-WjWvazwwYPQjf54AaABAg,vOG5AbNRYvs,🔥Probando 5G en República Dominicana -  Buscaba 1GB pero encontré otra cosa!!!,Claro RD,@luckyelevenx,"tengo un aparato 5G , pero nunca ha pasado de LTE, existe algún VPN o configuración de Claro para que hale la señal o necesariamente hay que pagar un plan de factura con la telefónica?",2024-02-23T20:00:32Z,0,1,Red Móvil y Cobertura 5G
Ugwpw7YG4Z-PqiaetKJ4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@luzmarinez8188,Cualquiera se cambia de compania solo por esa cancion tan chula❤,2024-02-22T11:02:09Z,0,0,Experiencia General de Marca
UgxyQrCEX_sCpbimS4Z4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@ArleyCubillos-jl3sf,Claro me gusta,2024-02-21T18:28:28Z,0,0,Experiencia General de Marca
UgzCtWlclNFZB0c_80F4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@luistaveras1556,El mejor anuncio del mundo con las mejores melodía que me dan deceo de hacer TikTok con el,2024-02-21T16:49:24Z,0,0,Experiencia General de Marca
Ugzcof3IIj7GNRFITxJ4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@MariaFelix-is2wi,Para mí es hermoso yo siempre lo busco. Muy lindo y profesionales,2024-02-20T21:33:08Z,0,0,Experiencia General de Marca
UgyGoYKVJGRk1CK8ejt4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@grupocsi3285,"Este anuncio es un hit,deberían hacer el tema completo ahora así esa línea comercial y melimel que siga cantando que tiene hermosa voz",2024-02-19T00:11:27Z,1,0,Experiencia General de Marca
UgyapBumAT9A1Ym5ScN4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@FelizCalvo,Pero el internet es muy lento,2024-02-12T14:40:02Z,0,1,Fibra Óptica e Internet Hogar
Ugx-AMLWWi_x30dykEd4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@alfredomatos7453,Me encanta esa mujer canta muy bien,2024-02-09T16:10:40Z,0,0,Experiencia General de Marca
UgxWanHYJrs51NjIhKl4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@el_granlobo.,Esa canción me recuerda los anuncios de Coca-Cola en los niños 95 en adelante muy bonitos y también los anuncios de marlboro,2024-02-07T15:49:16Z,0,0,Experiencia General de Marca
UgzrI2J3k8B1ba-Uv2Z4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@kibelsegura,Altice se a dañado,2024-02-05T12:59:17Z,2,1,Fibra Óptica e Internet Hogar
UgzrC73HaJdjGp-M8454AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@ruthgarcia3760,""" como cancelar un contrato con ellos, por mal servicios y mentiras al cliente. En vez de resolver, le ponen una sarta de anuncios y nunca atienden, pero el cobro es bien puntual????",2024-01-26T17:15:19Z,1,1,Atención al Cliente y Soporte
Ugxh5Ok54zd5EzOTwTd4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@luisangeldamianchoque2660,Ayuda!  Estoy en chile y como puedo hacer para llamar a servicios claro mobil perú desde chile?,2024-01-13T13:42:20Z,1,1,Atención al Cliente y Soporte
Ugz0UB7qw6Rns9ZLb2N4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@anazunildamartemarte8693,HAY QUE  DARLE UN PREMIO CASANDRA,2024-01-12T02:04:19Z,1,0,Experiencia General de Marca
UgxGJN22ScSEYuzRa114AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@hijodeDios4ever,"Para mí bro , altice es el mejor en cobertura , pero luego que tu internet se le van todo los gb no sirve entonces claro no tiene cobertura pero su internet cuando se degrada si tiene señal es fuego 🔥",2024-01-08T18:04:13Z,14,4,Fibra Óptica e Internet Hogar
UgxyEll1mQSaeEWhBjR4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@hijodeDios4ever,"Bro puedes hablar de los internet, de los router inalámbrico, porque yo tenía uno de altice , y le ponía paqueticos y lo podía poner de 10 GB por 200 pesos , y duraba 2 hora en vez de durar 5 , sin ver muchos videos ni nada no sé porque pasaba eso",2024-01-08T18:02:32Z,2,2,Fibra Óptica e Internet Hogar
UgySrGyGtU8AseH-kc14AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@romeliaduque7995,Tele fotos de claro nesecito,2023-12-29T23:21:29Z,1,1,Atención al Cliente y Soporte
UgwqxhvCRBslYc-rdvh4AaABAg,vyzj855irRw,Claro Nicaragua y su servicio al cliente,Claro RD,@celiareina2383,papapapa papapapa o mi papapapa pa 😂 los trabajos que me copiaste profes remix Cr a las últimas décadas de la que se te cante el culo a las últimas décadas de la que se te cante el culo a las olimpiadas de la que se no es profes remix Cr a las últimas décadas de la que se te cante el culo a las últimas décadas de la culo 😮,2023-12-23T14:16:21Z,4,0,Atención al Cliente y Soporte
UgzJUThnVZ2qxKEjDHZ4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@wandervargas1613,Y cual es la compañía que mas le dura los datos móviles,2023-12-22T13:49:03Z,2,1,Fibra Óptica e Internet Hogar
UgysMg7gXi4GVfQ9vL54AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@sebastianalmeida5273,Hola,2023-12-18T16:34:30Z,1,1,Atención al Cliente y Soporte
UgyT4Do06hgj0mtPyMN4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@GuadalupepastoraEspinales,Buenas tardes estoy llamando a la oficina de Claro porque me pusieron un mensaje de que yo no había pagado el internet sí lo pagué el 28 de noviembre y se me vence el 28 de yo me llamo Guadalupe pastor espinales por favor necesito que me desenrede en ese enredo yo no puedo estar en ese enredo de que yo Claro que me atienda,2023-12-09T21:57:10Z,2,1,Fibra Óptica e Internet Hogar
Ugz4EAk5_IIPJV5rmbx4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@clemensiamartinez4182,Estoy llamando numeral 611 para hablar a un operador declaró me qué no me dice cómo hago,2023-12-05T20:30:32Z,1,1,Atención al Cliente y Soporte
UgyvakQEFpr0cgNFXtl4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@antoniavasquez3454,"3s decir que tu no puedes tener minutos en tu celular porque se consumen , sin usarlo ya comorendo el porque tabtas personas se cambian de compañía",2023-11-30T18:04:50Z,1,1,Atención al Cliente y Soporte
Ugyi3UhmEnhX9AJ8Z7B4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@antoniavasquez3454,"Me dijo usted no posee lo sufriente para realizar esa recarga , tengo mucho años con claro aunque he cambiado de número muchas veces ,pero si eso no mejora tendré que cambiar de compañía",2023-11-30T03:55:18Z,2,2,Atención al Cliente y Soporte
Ugyp9__sKkHwF91-jlR4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@antoniavasquez3454,Porque claro es tan ladrona puse una recarga de 150 las 9 de la mañana y pence mi paquete se venció la fui a activar y la contestadora me dijo que asta que el paquete no se venciera no podía activar y lo deje así apague la data solo puse el internet de mi hotel y cuando la Fuy a poner después que pasó el plazo del paquete,2023-11-30T03:53:42Z,1,1,Fibra Óptica e Internet Hogar
UgxfidoDPq4AcJpIejp4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@MrFranciscobest,No todo los planes,2023-11-25T01:47:37Z,1,0,Red Móvil y Cobertura 5G
UgyNGJpNrIj6g_6LL314AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@sandraangelicamogollonrome931,"Soy una adulta mayor y no uso pajinas ni link, para pedir un técnico es tan difícil y siempre lo cancelan uds, no se porque tan mal servicio😭",2023-11-24T18:45:39Z,1,2,Atención al Cliente y Soporte
UgyfWwwT_lhR-_hUHcN4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@yoicejohannalopezcarrillo5602,Es una empresa estafadora,2023-11-22T19:24:53Z,1,0,Atención al Cliente y Soporte
UgwV3x0Qrdzk5C6xxyV4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@GRangel64,Eso es  cierto altice en movil es lo mejor,2023-11-22T04:20:24Z,4,1,Fibra Óptica e Internet Hogar
UgzQWAGLYrQKPlfpM7B4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@antoniavasquez3454,"Una pregunta porque , mi internet está tan lentos",2023-11-22T02:33:36Z,1,2,Fibra Óptica e Internet Hogar
UgzLVz83h7Ix86Xwfex4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@carlosyan388,Lo que pasa tu no puedes regalar tu trabajo.. pero tienes que se justo,2023-11-21T23:03:16Z,2,1,Fibra Óptica e Internet Hogar
UgwAMP-oqpIWFpWdWHl4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@carlosyan388,Claro es la pionera que halla perdiendo un poco de cobertura pero eso se debe a los  cambios que han hecho pero han mejorado mucho en sus tecnologia y capacidad de respuesta.recuerde cuánto duró cuando se le callo la plataforma altice y claro duró 35minuto tiempo límite...,2023-11-21T23:00:34Z,4,4,Fibra Óptica e Internet Hogar
UgzD51CzOkjPEELtqhd4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@carlosyan388,Claro a mejorado bastante claro es superior,2023-11-21T14:39:37Z,6,2,Fibra Óptica e Internet Hogar
Ugw1x_AlFtpo8WCyTCh4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@carlosyan388,No lo creo,2023-11-21T14:37:42Z,1,1,Fibra Óptica e Internet Hogar
UgwMk1XRSsVrdyp7k3R4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@Luismatias11,Esa cancion esta del kiloooooo😮😮😮😮😮,2023-11-19T23:14:53Z,0,0,Experiencia General de Marca
UgzLb5UOH-Z-LNa1WVp4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@romeropalacios6697,Wey,2023-11-19T18:15:22Z,0,0,Experiencia General de Marca
UgwQFrbijtoceuKIGhR4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@theazrael9951,"Lo que hace el talento. Me tienen escuchando un anuncio, cuando yo solo espero los 5 segundos para omitir",2023-11-16T23:16:19Z,2,0,Fibra Óptica e Internet Hogar
Ugww2WksKNXkaQldGOJ4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@anazunildamartemarte8693,🎉😊❤🎉el MEJOR  anuncio de la television DOMINICANA..❤❤❤,2023-11-16T19:33:31Z,2,0,Experiencia General de Marca
UgyuOOZ3-wKFJ5_Ul254AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@kevinlapaix2019,Que bella MelyMel hermosura,2023-11-13T12:39:07Z,1,0,Experiencia General de Marca
Ugwh4BeMEj7QIUS7esZ4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@joseluisamati7153,Donde hay representantes de claro en Bs As Argentina y teléfono para comunicarme ?......,2023-11-12T23:27:00Z,1,1,Atención al Cliente y Soporte
Ugxxmtw7wkGPqVF9f-Z4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@carlito550,Melimer es una artistasa,2023-11-11T12:56:07Z,1,0,Experiencia General de Marca
UgycUIjmZB5zltGxiQ94AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@mariagracielsgonzalez9394,Cómo hago para dar de baja a claro?,2023-11-09T04:20:35Z,2,0,Atención al Cliente y Soporte
UgybVxgsh_KxUWiITNt4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@mariagracielsgonzalez9394,Quiero dar de baja a claro,2023-11-09T04:19:16Z,0,0,Atención al Cliente y Soporte
UgzR1p74WCX17JgYUFV4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@aideecardona853,"Estoy buscando solución a mi problema , pero no es posible comunicarme.",2023-11-06T20:29:26Z,1,1,Atención al Cliente y Soporte
UgzzmcDo60Obj2oknB14AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@ciriacapacheco8696,Y la promoción de pañales ?cuando depositan,2023-11-06T12:51:17Z,0,0,Atención al Cliente y Soporte
UgxDkqD8AX4XO__eQq54AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@frellamorales3276,No se entiende pueden dar el numero ustedes porque yo no entiendo Tecnologia MODERNA Felicitaciones 💖💕💖💕 gracias,2023-11-05T04:25:32Z,0,2,Atención al Cliente y Soporte
Ugz4H87HALQWfBwqxyR4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@frellamorales3276,Número de claro chile  gracias ❤❤❤,2023-11-05T04:22:26Z,0,1,Atención al Cliente y Soporte
UgxbpUpCGyEXTm8Tplh4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@nicolejimenez9096,"Esta mujer es genial, me hizo venir a escuchar un anuncio, es el único que no me salgo y hasta el sol de hoy no olvido la promoción de verano presidente",2023-11-04T19:19:38Z,9,0,Planes y Promociones
UgxQ4HxyTc_Yzyduum94AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@mellgarcia5099,"wwwaaauu si, me gusta ese anuncio, jjjje lo busque pa escuchalo de nuevo!!! Es fuerte; el único país donde  las canciones de los comerciales se pegan y se viven !!",2023-11-03T20:43:12Z,10,0,Experiencia General de Marca
Ugzv2K41a8cvxghSvP94AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@La-Lissah,Es muy buena la canción!,2023-11-03T02:19:29Z,3,0,Experiencia General de Marca
UgyZcPJgI2VOqyFfwBh4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@lucerocardenas7209,Solo pedí cancelar el servicio y me dejaron 40 minutos y no me contestaron,2023-11-02T17:02:33Z,1,1,Atención al Cliente y Soporte
UgyWu8Zh-8ACD2P7pUl4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@lucerocardenas7209,Pésimo el servicio de claro es lo mas malo que hay,2023-11-02T17:01:00Z,18,3,Atención al Cliente y Soporte
UgwLAN4MN8KaiCVnJpt4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@manuellaquiino1209,Estoy enamorado de ese anuncio melymel siempre la aplica!! “ ❤😍,2023-11-01T18:02:29Z,11,0,Experiencia General de Marca
UgzwvbgMj8h_vToxUet4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@lourdesgonzalez8747,Excelente!!!,2023-11-01T02:36:34Z,3,0,Experiencia General de Marca
Ugy66dT-ezHHKIp7DyR4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@MichaelXSF,Todo es mejor,2023-10-31T20:25:07Z,2,0,Experiencia General de Marca
UgxolcGRvFbkHijaG1l4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@edileniafamilia1979,Primera vez que escucho un anuncio y me gusta😂❤️❤️❤️❤️❤️ Hermosa canción ❤️,2023-10-31T00:11:22Z,9,0,Experiencia General de Marca
UgyFR7YOmWZl-m6pBdp4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@mversexDD,Esta buenisima la dieron en la televisión mia y la vi y estuvo buena muy chida 👍 Yo tambien tengo un celular de claro,2023-10-30T23:46:05Z,3,0,Planes y Promociones
UgwI2_38XvcWNNeU_I54AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@OlgaOrtiz-k5w,Número para comunicarme  con  clar,2023-10-25T18:31:04Z,0,0,Atención al Cliente y Soporte
Ugzl3kMf09VvSLTooCV4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@OlgaOrtiz-k5w,Necesito comunicarme  con  un ejecutivo,2023-10-25T18:16:16Z,1,1,Atención al Cliente y Soporte
